TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,QtyUnitAbbr,Qty,IsQtyEstimated,AltQtyUnitCode,AltQtyUnitAbbr,AltQty,IsAltQtyEstimated,NetWgt,IsNetWgtEstimated,GrossWgt,IsGrossWgtEstimated,Cifvalue,Fobvalue,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4688919287,TRUE,-1,N/A,0,FALSE,4688919287,TRUE,0,FALSE,2181225065,,2181225065,6,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,8,ALB,Albania,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24000,FALSE,30,kg N,24000,FALSE,24000,FALSE,0,FALSE,21047.259,,21047.259,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,12,DZA,Algeria,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,962725300,FALSE,30,kg N,429145880,FALSE,962725300,FALSE,0,FALSE,469863438.9,,469863438.9,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,31,AZE,Azerbaijan,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,59635220,FALSE,30,kg N,27526390,FALSE,59635220,FALSE,0,FALSE,36498048.26,,36498048.26,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,32,ARG,Argentina,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26,FALSE,30,kg N,25,FALSE,26,FALSE,0,FALSE,336.993,,336.993,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,70,BIH,Bosnia Herzegovina,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,82743,FALSE,30,kg N,13860,FALSE,82743,FALSE,0,FALSE,50675.415,,50675.415,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,76,BRA,Brazil,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6161,FALSE,30,kg N,961,FALSE,6161,FALSE,0,FALSE,23838.977,,23838.977,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,112,BLR,Belarus,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,86484090,FALSE,30,kg N,26125366,FALSE,86484090,FALSE,0,FALSE,35224323.72,,35224323.72,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,124,CAN,Canada,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,633.626,TRUE,30,kg N,307,FALSE,633.626,TRUE,0,FALSE,1732.26,,1732.26,6,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2288936.925,TRUE,30,kg N,1225690,FALSE,2288936.925,TRUE,0,FALSE,1907619.5,,1907619.5,6,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,170,COL,Colombia,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,290652.558,TRUE,30,kg N,136490,FALSE,290652.558,TRUE,0,FALSE,2222002.881,,2222002.881,6,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,268,GEO,Georgia,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27627780.1,TRUE,30,kg N,12792382,FALSE,27627780.1,TRUE,0,FALSE,13443812.52,,13443812.52,6,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,270,GMB,Gambia,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,20.101,,20.101,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,292,GIB,Gibraltar,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11530,FALSE,30,kg N,5208,FALSE,11530,FALSE,0,FALSE,8313.667,,8313.667,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,320,GTM,Guatemala,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,119.466,TRUE,30,kg N,0,FALSE,119.466,TRUE,0,FALSE,55.574,,55.574,6,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,360,IDN,Indonesia,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26224,FALSE,30,kg N,12085,FALSE,26224,FALSE,0,FALSE,49189.1,,49189.1,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,364,IRN,Iran,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,45960,FALSE,30,kg N,21161,FALSE,45960,FALSE,0,FALSE,16921.76,,16921.76,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,376,ISR,Israel,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,211354,FALSE,30,kg N,90717,FALSE,211354,FALSE,0,FALSE,194127.856,,194127.856,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,70280,FALSE,30,kg N,37776,FALSE,70280,FALSE,0,FALSE,39185.739,,39185.739,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,400,JOR,Jordan,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,306.809,TRUE,30,kg N,16,FALSE,306.809,TRUE,0,FALSE,134.797,,134.797,6,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,404,KEN,Kenya,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,474,FALSE,30,kg N,158,FALSE,474,FALSE,0,FALSE,132.432,,132.432,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40365,FALSE,30,kg N,9112,FALSE,40365,FALSE,0,FALSE,16473.619,,16473.619,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,434,LBY,Libya,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28357600,FALSE,30,kg N,13050340,FALSE,28357600,FALSE,0,FALSE,20591989.04,,20591989.04,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26782.092,TRUE,30,kg N,11585,FALSE,26782.092,TRUE,0,FALSE,13421.766,,13421.766,6,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,480,MUS,Mauritius,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4500,FALSE,30,kg N,2070,FALSE,4500,FALSE,0,FALSE,2474.827,,2474.827,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,484,MEX,Mexico,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,30,kg N,1,FALSE,1,FALSE,0,FALSE,78.04,,78.04,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,512,OMN,Oman,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,120141516,FALSE,30,kg N,55287672,FALSE,120141516,FALSE,0,FALSE,37037740.18,,37037740.18,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,579,NOR,Norway,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2023372,FALSE,30,kg N,443270,FALSE,2023372,FALSE,0,FALSE,711486.036,,711486.036,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,634,QAT,Qatar,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,264,FALSE,30,kg N,88,FALSE,264,FALSE,0,FALSE,172.635,,172.635,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1111568848,FALSE,30,kg N,534073305,FALSE,1111568848,FALSE,0,FALSE,491973454.4,,491973454.4,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,682,SAU,Saudi Arabia,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13585420,FALSE,30,kg N,7054057,FALSE,13585420,FALSE,0,FALSE,5833254.922,,5833254.922,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,688,SRB,Serbia,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3784640,FALSE,30,kg N,1078339,FALSE,3784640,FALSE,0,FALSE,1896495.196,,1896495.196,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,699,IND,India,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,299258.188,TRUE,30,kg N,135909,FALSE,299258.188,TRUE,0,FALSE,313133.552,,313133.552,6,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,42000,FALSE,30,kg N,17000,FALSE,42000,FALSE,0,FALSE,43868.163,,43868.163,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2820544,FALSE,30,kg N,520817,FALSE,2820544,FALSE,0,FALSE,2053215.688,,2053215.688,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,757,CHE,Switzerland,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,30881,FALSE,-1,N/A,0,FALSE,30881,FALSE,0,FALSE,44859.04,,44859.04,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,764,THA,Thailand,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,362,FALSE,30,kg N,361,FALSE,362,FALSE,0,FALSE,16829.53,,16829.53,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,780,TTO,Trinidad and Tobago,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7561740,FALSE,30,kg N,2626730,FALSE,7561740,FALSE,0,FALSE,3076898.791,,3076898.791,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21280,FALSE,30,kg N,9749,FALSE,21280,FALSE,0,FALSE,93759.627,,93759.627,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,788,TUN,Tunisia,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1214,FALSE,30,kg N,66,FALSE,1214,FALSE,0,FALSE,1146.957,,1146.957,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12806375,FALSE,30,kg N,5677430,FALSE,12806375,FALSE,0,FALSE,5520945.524,,5520945.524,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,795,TKM,Turkmenistan,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,174623398,FALSE,30,kg N,81108563,FALSE,174623398,FALSE,0,FALSE,77762474.16,,77762474.16,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,804,UKR,Ukraine,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,342704875,FALSE,30,kg N,156262586,FALSE,342704875,FALSE,0,FALSE,181486491.6,,181486491.6,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,807,MKD,North Macedonia,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,112992.63,TRUE,30,kg N,95249,FALSE,112992.63,TRUE,0,FALSE,76934.826,,76934.826,6,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,818,EGY,Egypt,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1628789301,FALSE,-1,N/A,0,FALSE,1628789301,FALSE,0,FALSE,732734506.7,,732734506.7,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,34757235.49,TRUE,30,kg N,11842000,FALSE,34757235.49,TRUE,0,FALSE,17102170.22,,17102170.22,6,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,842,USA,USA,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15110347.54,TRUE,30,kg N,6626983,FALSE,15110347.54,TRUE,0,FALSE,8360518.734,,8360518.734,6,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,860,UZB,Uzbekistan,0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,49860970,FALSE,30,kg N,23397128,FALSE,49860970,FALSE,0,FALSE,34653652.12,,34653652.12,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,899,_X ,"Areas, nes",0,W00,World,H5,HS,TRUE,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,311413,FALSE,30,kg N,69065,FALSE,311413,FALSE,0,FALSE,241661.553,,241661.553,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,183343328.1,,183343328.1,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,32,ARG,Argentina,0,W00,World,H5,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10,FALSE,30,kg N,3,FALSE,10,FALSE,0,FALSE,9.459,,9.459,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,36,AUS,Australia,0,W00,World,H5,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3,FALSE,30,kg N,1,FALSE,3,FALSE,0,FALSE,7.095,,7.095,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,76,BRA,Brazil,0,W00,World,H5,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11,FALSE,30,kg N,4,FALSE,11,FALSE,0,FALSE,884.458,,884.458,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,71892,FALSE,30,kg N,24878,FALSE,71892,FALSE,0,FALSE,15077.169,,15077.169,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,268,GEO,Georgia,0,W00,World,H5,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,174423430,FALSE,30,kg N,60026477,FALSE,174423430,FALSE,0,FALSE,62954705.84,,62954705.84,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,384,CIV,Côte d'Ivoire,0,W00,World,H5,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,FALSE,30,kg N,1,FALSE,2,FALSE,0,FALSE,57.939,,57.939,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,392,JPN,Japan,0,W00,World,H5,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23529,FALSE,30,kg N,16678,FALSE,23529,FALSE,0,FALSE,101956.233,,101956.233,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,579,NOR,Norway,0,W00,World,H5,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1751342,FALSE,30,kg N,385245,FALSE,1751342,FALSE,0,FALSE,498705.342,,498705.342,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,146312052,FALSE,-1,N/A,0,FALSE,146312052,FALSE,0,FALSE,46435353.14,,46435353.14,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,688,SRB,Serbia,0,W00,World,H5,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2428600,FALSE,30,kg N,801822,FALSE,2428600,FALSE,0,FALSE,1325364.817,,1325364.817,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,699,IND,India,0,W00,World,H5,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18,FALSE,30,kg N,12,FALSE,18,FALSE,0,FALSE,69.763,,69.763,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,757,CHE,Switzerland,0,W00,World,H5,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,251.868,TRUE,30,kg N,8,FALSE,251.868,TRUE,0,FALSE,2059.794,,2059.794,6,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,32251601,FALSE,30,kg N,11096630,FALSE,32251601,FALSE,0,FALSE,9148394.495,,9148394.495,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,804,UKR,Ukraine,0,W00,World,H5,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10424000,FALSE,30,kg N,3363514,FALSE,10424000,FALSE,0,FALSE,2510066.546,,2510066.546,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,807,MKD,North Macedonia,0,W00,World,H5,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11808,FALSE,30,kg N,2066,FALSE,11808,FALSE,0,FALSE,6940.866,,6940.866,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,818,EGY,Egypt,0,W00,World,H5,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13235600,FALSE,30,kg N,4595532,FALSE,13235600,FALSE,0,FALSE,5299306.063,,5299306.063,0,FALSE,TRUE
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,138451149,FALSE,-1,N/A,0,FALSE,138451149,FALSE,0,FALSE,50363821.67,,50363821.67,0,FALSE,TRUE
